id	logFC	AveExpr	t	P.Value	adj.P.Val	B
ABCC5	-0.294615623809522	8.66399995488722	-4.49893403635444	1.46577884908596e-05	7.4494098818674e-05	2.50205523229471
ADNP	-0.367555919047614	9.13920984962406	-4.49869250585003	1.46722548409271e-05	7.45374306655683e-05	2.5011151937782
INTS5	-0.23269661269841	8.33033522556391	-4.49833204374938	1.46938701459832e-05	7.46170305915812e-05	2.49971234156382
TWF1	0.30677414285714	4.94676878947368	4.49799673302483	1.47140047974713e-05	7.46890502421801e-05	2.4984074480241
ING1	-0.162351650793647	7.40883541353383	-4.49665126412216	1.47950650210051e-05	7.5070147951303e-05	2.49317214675786
TRIM23	0.515801211111112	5.96276835338346	4.4961945746299	1.48226768565991e-05	7.51798501198889e-05	2.49139540182339
SH3BP1	-0.276081855555551	8.2273617443609	-4.4958590707908	1.48429933548254e-05	7.52524770167065e-05	2.49009021270622
MAN1C1	-0.291024684126981	7.60740566917293	-4.49535849013492	1.48733560315425e-05	7.53759577882857e-05	2.48814296888835
ZNF222	0.291216906349208	5.57903984962406	4.49517381093488	1.48845728468438e-05	7.5391468432634e-05	2.48742461255172
C1QB	0.38137246666667	5.66750296992481	4.49511028453851	1.48884331189087e-05	7.5391468432634e-05	2.48717751562167
ZSCAN31	0.122666152380954	5.35552989473684	4.49385284117365	1.49650424000501e-05	7.5748830994687e-05	2.48228699996195
SRSF4	-0.196544511111108	10.9244044887218	-4.49225323763541	1.50630470418086e-05	7.62141589841186e-05	2.47606719048211
TRIM3	-0.151838730158727	5.69999789473684	-4.4916320942892	1.51012698476073e-05	7.63767569720985e-05	2.47365241010384
PTRH2	0.411928342857142	7.43351781954887	4.49083877474904	1.51502237180554e-05	7.65934759122315e-05	2.47056862813226
GZMH	0.84157478571429	9.97627352631579	4.49022660268098	1.51881039486153e-05	7.67258644392835e-05	2.46818927423269
PCSK7	-0.252736165079359	9.52071461654135	-4.49021795985393	1.51886394060552e-05	7.67258644392835e-05	2.46815568351563
TBCE	0.21982255873016	6.22709506766917	4.48939180863016	1.5239906851759e-05	7.69538636522624e-05	2.46494503098794
ANP32A	-0.216192179365073	9.26867172180451	-4.48775643387392	1.5341883682209e-05	7.74376333243599e-05	2.45859079329893
GPR25	-0.208211426984124	5.10375502255639	-4.48711437978419	1.53820997155825e-05	7.7609403792171e-05	2.45609656207293
PDPK1	-0.171797173015871	5.09462187969925	-4.48641476453302	1.54260368750907e-05	7.77998033394848e-05	2.45337901805886
ARHGDIB	-0.0983879730158712	13.355173443609	-4.48562750957667	1.54756226375287e-05	7.8018526659586e-05	2.45032142445625
TMEM14A	0.36119453650794	6.55204459398496	4.4850303851309	1.55133353368822e-05	7.81772416896379e-05	2.44800253585501
MRPL46	0.238794666666665	7.41300430827068	4.48383092748046	1.55893575906857e-05	7.85288073255417e-05	2.44334521750453
NDUFV2	0.228443017460318	9.04190242105263	4.48275585503094	1.5657801322689e-05	7.88419305766861e-05	2.43917164802315
NFYB	0.357343252380955	4.87466115789474	4.4814092514182	1.57439405995452e-05	7.92438694918142e-05	2.43394499925099
KIAA1107	0.142703939682538	4.44130779699248	4.48084982708932	1.57798598823128e-05	7.93928154784527e-05	2.43177401394945
ZNF432	0.367460273015877	6.09606669924812	4.48029235306792	1.58157325104292e-05	7.95414074312087e-05	2.42961079586691
MYNN	0.418194668253967	5.56751363157895	4.47857937577112	1.59264525827907e-05	8.006615665419e-05	2.42296501193335
NEO1	-0.203317722222219	5.98745632330827	-4.47772796285907	1.5981762120102e-05	8.0312034875066e-05	2.41966250870398
TMEM214	-0.284087034920629	8.51777757142857	-4.47576004957242	1.61103111987716e-05	8.09256144604427e-05	2.4120310382488
C4orf29	0.225605647619052	6.62067533834586	4.47375671142884	1.62421976864632e-05	8.15554608122208e-05	2.40426473166908
GALNT1	0.480962820634918	7.91432926315789	4.4732801318346	1.6273725400553e-05	8.16810825304555e-05	2.40241756114193
HLX	-0.36327375873015	9.27425172932331	-4.47237732014459	1.633361190081e-05	8.19451914052064e-05	2.39891875925274
CDH2	-0.12020297142857	5.41097913533835	-4.47229013833911	1.63394061918893e-05	8.19451914052064e-05	2.39858091806277
ZMYND11	0.321144688888888	7.38391963157895	4.46866777574868	1.65819150713601e-05	8.3128194293019e-05	2.38454807068599
PAPD7	-0.262242809523809	8.71099256390977	-4.46807231537781	1.66221102969821e-05	8.32964217278479e-05	2.38224209039364
HAGH	0.426610773015867	11.0477328270677	4.46373881197197	1.69174749392622e-05	8.47427048055336e-05	2.36546699244115
POLR2D	0.17156156031746	6.74577581203008	4.46296460552051	1.69707733694002e-05	8.49757638624237e-05	2.36247128535452
TCEAL2	0.166944012698411	4.59941614285714	4.4627988254556	1.69822071237591e-05	8.4999096525301e-05	2.36182986741633
C5AR1	-0.345857998412706	11.0304324586466	-4.4624604925973	1.70055647803273e-05	8.50545136108387e-05	2.36052088183337
KLHL24	0.199896431746033	7.16963590225564	4.46244209599554	1.7006835722792e-05	8.50545136108387e-05	2.36044970879996
FRY	-0.202914704761907	6.62741983458647	-4.46122192525997	1.70913367534436e-05	8.5419990193517e-05	2.35572957872687
KCTD12	0.487265136507933	10.1241863984962	4.46119035474297	1.70935284807078e-05	8.5419990193517e-05	2.3556074634307
TXLNA	-0.265786776190472	7.91968484210526	-4.45904186092325	1.72433218685325e-05	8.61342367859657e-05	2.34729855256868
KCNJ2	0.45883325873017	9.94828831578947	4.45893773188934	1.72506138062272e-05	8.61363716834616e-05	2.34689592749964
KRT1	0.914963066666667	10.2151266992481	4.4584121831459	1.72874622443198e-05	8.62763367302986e-05	2.34486394800319
MGMT	0.235368214285716	7.8972750075188	4.45834189556274	1.72923961489242e-05	8.62763367302986e-05	2.34459220179595
IL12RB1	-0.177513484126987	6.32515854887218	-4.45646403070945	1.74247181531859e-05	8.69019727290051e-05	2.33733316328318
TARS	0.284028069841272	7.80108861654135	4.45551969091585	1.74916282867085e-05	8.72010138027882e-05	2.33368359539043
CYCS	0.521851717460315	8.91493433834586	4.45474186880893	1.75469258463079e-05	8.74419481808863e-05	2.33067799382875
NOP10	0.538784084126986	10.2596430150376	4.45137904263983	1.77879427910917e-05	8.85876617225948e-05	2.31768807866677
HNRNPA1	-0.267645109523807	8.49614081954887	-4.45133728804837	1.77909553347895e-05	8.85876617225948e-05	2.31752683474152
CCDC85B	0.117917458730163	6.36474209022556	4.4511296879136	1.78059407339503e-05	8.86271100077782e-05	2.31672516081566
EIF2S3	-0.728903906349208	7.04616571428571	-4.44876872228875	1.79772223584124e-05	8.94441658022835e-05	2.30760994190618
ATP6AP2	-0.266551431746027	8.56835209022556	-4.44859299393285	1.79900342412108e-05	8.94724334755105e-05	2.30693163270081
MAU2	-0.119918220634917	6.17516421052632	-4.4473464478499	1.80811693965054e-05	8.98900608507725e-05	2.30212054982094
C8orf33	0.259935450793654	7.46776633834586	4.4444126454368	1.82974185522931e-05	9.09291120769007e-05	2.29080138688624
MMP9	-0.753214804761907	10.7995910601504	-4.44400914276727	1.83273547212034e-05	9.10418238486382e-05	2.28924502996897
HDDC2	0.291802900000004	7.23290690225564	4.44288858934926	1.84107370628231e-05	9.14198372237056e-05	2.28492347320069
HBBP1	0.342270182539684	6.45336609022556	4.44160489327598	1.85067082289287e-05	9.18501486785596e-05	2.27997372769188
ADORA2B	0.228851353968256	5.59486868421053	4.44153381962164	1.85120358629325e-05	9.18501486785596e-05	2.27969970895247
MYO6	0.129113298412696	4.8051292406015	4.44112743763421	1.85425263698523e-05	9.19650675450222e-05	2.2781329983511
PACS2	-0.203158341269838	7.64058982706767	-4.44042027579083	1.85956995013499e-05	9.21923497996598e-05	2.27540695454507
SPTAN1	-0.301613699999992	7.80189480451128	-4.43984779480331	1.86388532123179e-05	9.2369798620918e-05	2.27320032852954
KCNAB2	-0.193572050793648	8.06432148120301	-4.43960577577511	1.8657125639832e-05	9.24238501889506e-05	2.27226753038331
TFAP4	-0.198761533333334	6.52217928571429	-4.43805079570237	1.87749387799401e-05	9.29707702488904e-05	2.26627517064034
TPP1	-0.281696601587296	9.6028915037594	-4.43541773123515	1.89760687448353e-05	9.39296688797609e-05	2.25613179024655
CXCL11	0.0733131936507934	3.82357395488722	4.43350325886255	1.91236093719124e-05	9.45974996743099e-05	2.24875945059609
EDEM1	-0.256878023809529	8.72809656390977	-4.43347152253292	1.91260644464237e-05	9.45974996743099e-05	2.2486372587349
ATXN1	0.337998285714292	8.79727969172932	4.43312997941579	1.91525049241119e-05	9.46909502709833e-05	2.2473222835256
ANKLE2	-0.125954441269841	6.71195603007519	-4.43246732264936	1.92039047757266e-05	9.4877443230372e-05	2.24477120282647
LOC157562	-0.199270687301588	7.37364127819549	-4.43244874191033	1.92053479283667e-05	9.4877443230372e-05	2.24469967520213
BLZF1	0.16241142857143	4.50181712781955	4.43113047696053	1.93080036161206e-05	9.53470402892881e-05	2.23962550584785
MAPKBP1	-0.202976417460317	6.72040290977444	-4.43051953088844	1.93557580983935e-05	9.55452606682305e-05	2.23727427631883
PLXDC1	-0.326159779365078	6.48695332330827	-4.43002819618516	1.93942456799208e-05	9.56975992102425e-05	2.23538354627712
RBM4B	-0.172865661904762	7.96636097744361	-4.42964897595301	1.94240014112805e-05	9.58067490993506e-05	2.23392435596906
ELF4	-0.217493247619046	9.58997463157895	-4.42950766618445	1.94351006020449e-05	9.58238280371159e-05	2.23338063798759
MAPK7	-0.197013585714284	7.51901021052632	-4.42862268023023	1.95047509417518e-05	9.61294637930485e-05	2.2299757677272
MPZ	-0.165050444444442	6.47816521804511	-4.42849090602772	1.95151423989334e-05	9.61429159096257e-05	2.2294688265058
FAM160B2	-0.232779325396825	7.93178710526316	-4.42800789185529	1.95532775602681e-05	9.62929854106139e-05	2.22761074517223
AHCYL1	0.189456707936506	8.21468469172932	4.42781258004591	1.95687182763393e-05	9.63312188825052e-05	2.22685945333157
RARG	-0.171329925396823	6.61907603759399	-4.42700959628529	1.96323230162142e-05	9.66064271401786e-05	2.22377093198831
EIF2B2	0.206225985714291	8.38415127819549	4.42647714581072	1.96746083985434e-05	9.67765527969122e-05	2.22172319364721
PCNT	-0.18973811111111	8.75174823308271	-4.42533883079893	1.97653038197012e-05	9.71845737968691e-05	2.21734598867114
DCTPP1	0.189070444444441	8.84472088721805	4.42517462455573	1.97784201565922e-05	9.72109738052951e-05	2.21671462926118
EPHX1	-0.312807290476192	6.4142954887218	-4.42402790593112	1.98702507541319e-05	9.76240824051868e-05	2.21230607580328
RBBP5	0.35271442063492	6.74041639097744	4.42323523753806	1.99339684170802e-05	9.78988006643923e-05	2.2092591622707
ZNF443	0.120011614285714	5.3376030075188	4.42275850502106	1.99723846618718e-05	9.80490934026476e-05	2.20742686007308
WNK1	0.273715850793657	8.73141703759399	4.42263417846342	1.99824149061827e-05	9.80599695904498e-05	2.20694904006868
TAF9B	0.189584769841266	6.57440518796992	4.42099091909403	2.01154440481182e-05	9.86741954322856e-05	2.20063449462885
EPM2AIP1	0.360368946031741	8.97628197744361	4.42028297113356	2.01730180218164e-05	9.89179484711811e-05	2.19791460324826
NUCB2	0.561259661904759	5.82629506015038	4.41992068695373	2.02025421749922e-05	9.902402312961e-05	2.19652285542385
BAD	0.205770400000003	7.42226763909774	4.41761320828333	2.03915675611623e-05	9.9911514938487e-05	2.18766045352296
VRK3	-0.176209644444443	9.44472409774436	-4.41523043268418	2.05885477411715e-05	0.000100837274416948	2.1785124651269
AP1G1	-0.198314603174603	8.16172421052632	-4.41457843727022	2.06427655491354e-05	0.00010106337187302	2.17600995352396
DYNC1I2	0.386982963492063	8.55698560902256	4.40778670732408	2.12157788260825e-05	0.000103804671244874	2.14995803857862
HDGF	0.366780088888891	11.0467459774436	4.40774626116668	2.1219236670633e-05	0.000103804671244874	2.14980298339332
TBC1D19	0.192907412698416	5.34297666165414	4.40750569917817	2.12398141364464e-05	0.000103864843251804	2.14888078208813
SLC38A6	0.320619314285717	5.00028343609023	4.40740496031152	2.12484369575429e-05	0.000103866531727015	2.14849460786776
SBNO1	0.101403314285713	5.09659102255639	4.4070544033569	2.12784694239804e-05	0.000103972832683842	2.14715082759028
PITPNM1	-0.184758785714289	8.57582739097744	-4.40689117871071	2.12924669343715e-05	0.000104000729891979	2.14652517020312
RP3-507I15.1	0.621366707936509	7.92281431578947	4.40603347648352	2.1366165916503e-05	0.000104320097245245	2.14323778991273
SNRPB	-0.156075315873014	10.4653443984962	-4.40489100521108	2.14647154299285e-05	0.000104760501444863	2.13885969327934
IPO7	0.344717426984126	7.8731312406015	4.40452122917565	2.14967059085919e-05	0.000104875842045494	2.13744284502532
LMTK2	-0.186409419047618	5.71670368421053	-4.40245328037854	2.16764583043676e-05	0.000105711697941393	2.12952084399237
DIS3	0.218131498412698	6.87355835338346	4.40191126815392	2.1723810411392e-05	0.00010590146582834	2.127444934709
NPDC1	0.255506077777778	7.62334353383459	4.40056751596214	2.18416351340641e-05	0.000106434500063004	2.12229917847833
CHPT1	0.49282433968254	10.7012878345865	4.39986033687815	2.19038897570656e-05	0.000106696431937756	2.11959158118142
VDR	-0.177841946031745	7.10059515037594	-4.39788192696073	2.207896232505e-05	0.000107507496800437	2.11201850681243
KLRB1	0.729896988888889	8.91480413533835	4.39662737586564	2.21906764250859e-05	0.000108009545299449	2.10721757663258
DDX11	-0.331113733333327	7.51881623308271	-4.39515350353514	2.23226154472865e-05	0.000108609607845115	2.10157864930866
KL	0.0976082761904751	3.89900558646617	4.39495108133304	2.23407948609878e-05	0.000108655927874293	2.10080430686155
ADPGK	-0.213716909523807	9.91797908270677	-4.39195068125375	2.26119354604879e-05	0.0001098985579484	2.08932974470023
ABCA1	0.293236133333335	6.85000390225564	4.39185620261125	2.26205245401724e-05	0.0001098985579484	2.08896852073677
ST8SIA4	-0.568283287301584	7.16750369172932	-4.39183373701445	2.2622567355811e-05	0.0001098985579484	2.08888262797675
GATAD1	0.190235858730157	7.84921740601504	4.38949957384399	2.28357849814806e-05	0.000110891420258366	2.07996020275553
NSUN6	0.334455474603178	6.78507516541353	4.38898630150477	2.28829292999061e-05	0.000111077368222523	2.07799867466676
OS9	-0.246133314285713	10.2675564360902	-4.38806760418462	2.2967546039306e-05	0.000111444999111064	2.07448819649236
FAM46C	0.571073307936509	8.16414239097744	4.38699994969042	2.30662607802589e-05	0.000111857694687401	2.07040921968425
APPL2	-0.412126271428567	7.22042829323308	-4.38695499003888	2.3070426669668e-05	0.000111857694687401	2.07023746746466
FFAR2	-0.416453379365086	10.9115002330827	-4.38667933252655	2.30959844850732e-05	0.000111938359721398	2.06918444553889
KIAA1109	-0.251114553968254	6.17509041353383	-4.38599262527781	2.31597716425165e-05	0.000112204175509767	2.06656141305126
PA2G4	0.287853819047623	8.73839710526316	4.38494278869915	2.32576170900593e-05	0.000112634727613301	2.0625519188874
MAGEH1	0.242112246031744	7.12860589473684	4.38409745672214	2.33366915292999e-05	0.000112974076122552	2.05932398116127
TFPI	0.085555431746033	4.23901871428571	4.38290112587432	2.34490414903057e-05	0.000113474189209547	2.05475653249748
FANCE	-0.108676304761908	6.56944156390977	-4.38270487855592	2.34675211073609e-05	0.000113519836104535	2.05400737245
SETD1A	-0.188484695238094	6.73533476691729	-4.38254983859704	2.34821303426471e-05	0.000113546732770534	2.05341553624461
RPA4	0.247454715873022	5.29170187969925	4.38025752789368	2.36991559057661e-05	0.00011455200628103	2.04466689062847
FBXL18	-0.134187036507933	5.74060732330827	-4.37947749300484	2.37734451502329e-05	0.000114866842412446	2.0416906526422
SLC6A1	0.122782917460319	4.46632741353383	4.37907665918878	2.38117069992061e-05	0.000115007428570453	2.04016141754748
ELK1	-0.153444290476187	7.00221218045113	-4.37777443442445	2.3936421016521e-05	0.000115565298543788	2.03519397588992
FAHD2A	0.228542168253967	7.50248666917293	4.37396140895319	2.4305218662918e-05	0.000117300724531652	2.02065522985199
UXT	0.229532087301592	10.9871604887218	4.37007582897783	2.46866542049438e-05	0.000119087043939033	2.00584958084796
DBT	0.0955170904761902	5.97868796240602	4.36992077514149	2.47019942215583e-05	0.000119087043939033	2.00525896643706
PHB	0.22542695873016	7.97627703759399	4.369902292874	2.47038233482071e-05	0.000119087043939033	2.00518856681518
OSBPL10	-0.182136287301587	6.14908295488722	-4.36857856100762	2.48351679152612e-05	0.00011963297205281	2.00014700359278
EIF4EBP1	0.24590533650794	8.42316578195489	4.36856878316738	2.48361405959173e-05	0.00011963297205281	2.00010976797505
TFEC	0.740920711111113	5.57041272932331	4.36840024729692	2.48529119789237e-05	0.000119667820226989	1.99946796556249
DHRS1	-0.261342212698416	8.88088659398496	-4.36823892884105	2.48689753443113e-05	0.000119699233839823	1.99885366517446
NOV	-0.347241599999999	6.59266483458647	-4.36775105669234	2.49176162494712e-05	0.000119830268801583	1.9969959521705
PLXND1	-0.270104298412694	8.14567568421053	-4.367709653769	2.49217483351191e-05	0.000119830268801583	1.99683830582046
TMED9	0.202264858730162	9.46128445864662	4.36767859281227	2.49248487067366e-05	0.000119830268801583	1.99672003842098
PSMD10	0.552835706349208	7.79370809774436	4.36728099827144	2.49645676729979e-05	0.000119972078678927	1.99520621684827
PTPRO	-0.174897185714288	8.31968313533835	-4.36719199326843	2.49734674457568e-05	0.000119972078678927	1.99486734881783
MAP2K6	0.159584985714289	6.16008438345865	4.36602001241281	2.50909409787338e-05	0.000120490289858841	1.99040575747312
NMRK1	0.342525371428579	8.32688079699248	4.36551552106341	2.51416721560277e-05	0.000120687720816311	1.9884854949034
GID4	0.358269014285719	6.40689835338346	4.36025923657066	2.56761419194997e-05	0.000123189712404995	1.96848820034368
POLR2A	-0.151277377777776	6.19349139097744	-4.36019712771684	2.56825221271492e-05	0.000123189712404995	1.96825201785865
ECSIT	0.326273866666668	8.81922484962406	4.36010082215095	2.56924182488826e-05	0.000123190089486809	1.96788579988659
IGHD	-0.436186761904764	7.70574578195489	-4.35796597741846	2.59127336387482e-05	0.000124198999885031	1.95976925229302
PROCR	0.190832068253965	5.2115182481203	4.35591281842302	2.61263322441372e-05	0.00012517495876267	1.95196607756634
MAP3K9	-0.140303333333337	5.34490561654135	-4.35479041484046	2.62438152828546e-05	0.000125689845102771	1.94770146871413
ORC3	0.341559342857146	6.68078521804511	4.35251800778748	2.64832276243129e-05	0.000126788073342189	1.93906990598866
FBXO9	0.251432087301588	9.59887609022556	4.35160654490039	2.65798448954988e-05	0.000127185728697263	1.93560873344031
